============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(113. MeV) ==> Upper Be+He Gas+Lower Be( 8.02 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   97  8 .9635091E+08   8025000E+01 -.6417E+05 -.5525E+05   .9999992 -.0010074 -.0007082
T   98  8 .9652966E+08   8025000E+01  .3652E+06  .2372E+06   .9999814  .0056990  .0021827
T   99  8 .9643818E+08   8025000E+01 -.2818E+05  .9782E+05   .9999984 -.0004185 -.0017468
T  100  8 .9642601E+08   8025000E+01 -.2558E+05 -.1215E+06   .9999998  .0002465  .0005695
T  101  8 .9581193E+08   8025000E+01  .8921E+05 -.1642E+06   .9999877 -.0010150 -.0048558
T  102  8 .9661946E+08   8025000E+01 -.4867E+05 -.8472E+04   .9999954 -.0015517  .0025985
T  103  8 .9628279E+08   8025000E+01 -.8720E+05  .2366E+06   .9999966 -.0014396  .0021888
T  104  8 .9643396E+08   8025000E+01 -.2054E+05 -.1761E+06   .9999981 -.0016483 -.0010714
T  105  8 .9623357E+08   8025000E+01  .7876E+05 -.1341E+06   .9999992 -.0004876 -.0011978
T  106  8 .9630056E+08   8025000E+01  .5070E+05  .1146E+06   .9999945  .0026140  .0020532
T  107  8 .9627778E+08   8025000E+01 -.3146E+06 -.2443E+06   .9999860 -.0036705 -.0037990
T  108  8 .9601677E+08   8025000E+01  .8350E+05 -.1643E+06   .9999981  .0012508 -.0015101
T  109  8 .9628616E+08   8025000E+01 -.2032E+06  .8051E+05   .9999921 -.0006711  .0039070
T  110  8 .9628245E+08   8025000E+01  .6365E+05 -.1803E+06   .9999941  .0023942 -.0024681
T  111  8 .9649604E+08   8025000E+01  .6824E+05  .1377E+06   .9999978 -.0019913 -.0007176
T  112  8 .9649725E+08   8025000E+01 -.5600E+06 -.2884E+06   .9999833 -.0056706 -.0011135
T  113  8 .9618084E+08   8025000E+01  .4741E+05 -.1182E+06   .9999985 -.0016288  .0006675
T  114  8 .9643860E+08   8025000E+01  .2073E+06  .4578E+04   .9999953 -.0016093 -.0026116
T  115  8 .9621772E+08   8025000E+01  .1161E+06 -.2646E+06   .9999833  .0023627 -.0052791
T  116  8 .9642279E+08   8025000E+01 -.9711E+05  .1499E+06   .9999970 -.0024186 -.0004079
T  117  8 .9651846E+08   8025000E+01  .1188E+06 -.1351E+06   .9999935  .0024316 -.0026579
T  118  8 .9650728E+08   8025000E+01 -.3557E+05  .2356E+06   .9999854 -.0025349  .0047801
T  119  8 .9637694E+08   8025000E+01  .4743E+05 -.1074E+06   .9999958 -.0024909 -.0014986
T  120  8 .9623684E+08   8025000E+01  .1763E+04 -.3383E+05   .9999908  .0019563  .0038250
T  121  8 .9656408E+08   8025000E+01  .1184E+06  .6252E+04   .9999988 -.0015357 -.0001281
T  122  8 .9623007E+08   8025000E+01 -.8690E+05  .2453E+05   .9999895 -.0003046  .0045695
T  123  8 .9628780E+08   8025000E+01 -.1663E+06  .7487E+05   .9999896 -.0045240  .0005647
T  124  8 .9636380E+08   8025000E+01 -.2584E+05 -.3366E+06   .9999768 -.0030549 -.0060839
T  125  8 .9639027E+08   8025000E+01 -.3697E+05 -.7257E+05   .9999969 -.0005699 -.0024099
T  126  8 .9598593E+08   8025000E+01 -.6060E+05  .1208E+06   .9999966 -.0021112 -.0015170
T  127  8 .9620899E+08   8025000E+01 -.1600E+05 -.2528E+06   .9999936  .0001527 -.0035642
T  128  8 .9653431E+08   8025000E+01 -.4351E+05  .2126E+06   .9999949 -.0005876  .0031321
T  129  8 .9636552E+08   8025000E+01 -.3066E+06  .7012E+05   .9999922 -.0037946 -.0010599
T  130  8 .9625108E+08   8025000E+01 -.1300E+05  .2032E+06   .9999994 -.0009770  .0004074
T  131  8 .9627894E+08   8025000E+01  .3521E+05 -.3505E+06   .9999943  .0001763 -.0033758
T  132  8 .9648481E+08   8025000E+01 -.4125E+05 -.2533E+05   .9999968  .0022026 -.0012405
T  133  8 .9637612E+08   8025000E+01  .2992E+06  .1764E+06   .9999893  .0033908  .0031477
T  134  8 .9632773E+08   8025000E+01 -.2005E+05  .1457E+06   .9999984  .0007198  .0016531
T  135  8 .9604019E+08   8025000E+01 -.2615E+06  .6836E+05   .9999830 -.0029330  .0050311
T  136  8 .9639272E+08   8025000E+01  .8152E+05  .1444E+05   .9999998  .0005580 -.0003709
T  137  8 .9648441E+08   8025000E+01 -.2078E+05 -.9706E+05   .9999982  .0012862 -.0014139
T  138  8 .9622619E+08   8025000E+01 -.6469E+05  .1472E+06   .9999912  .0018555  .0037571
T  139  8 .9639150E+08   8025000E+01  .8273E+05  .1772E+06   .9999922 -.0013587  .0037106
T  140  8 .9633044E+08   8025000E+01 -.2882E+05 -.1014E+05   .9999987  .0007506  .0014168
T  141  8 .9630208E+08   8025000E+01  .3144E+06  .1656E+06   .9999892  .0039398  .0024590
T  142  8 .9637067E+08   8025000E+01  .3116E+06  .3326E+05   .9999912  .0042043  .0000220
T  143  8 .9606518E+08   8025000E+01 -.5038E+06 -.9433E+06   .9998800 -.0038766 -.0149994
T  144  8 .9652698E+08   8025000E+01  .2014E+05 -.1750E+06   .9999763  .0068749  .0004367
T  145  8 .9602670E+08   8025000E+01  .1398E+06 -.2378E+06   .9999998 -.0006451  .0001246
T  146  8 .9632502E+08   8025000E+01  .2716E+06 -.2337E+06   .9999852  .0033361 -.0042889
T  147  8 .9631028E+08   8025000E+01 -.1403E+06 -.1765E+06   .9999919 -.0033748 -.0021758
T  148  8 .9628577E+08   8025000E+01 -.1074E+07  .6947E+06   .9998317 -.0148647  .0107501
T  149  8 .9637831E+08   8025000E+01  .1281E+06  .7475E+05   .9999929  .0028810  .0024244
T  150  8 .9661989E+08   8025000E+01 -.1553E+05  .1103E+06   .9999918 -.0027629  .0029589
T  151  8 .9624982E+08   8025000E+01  .2490E+05 -.5777E+05   .9999999 -.0000934  .0000403
T  152  8 .9642519E+08   8025000E+01 -.7167E+05  .4355E+05   .9999995 -.0007718  .0006572
T  153  8 .9621910E+08   8025000E+01 -.6358E+05 -.1391E+06   .9999328 -.0112855  .0026579
T  154  8 .9620850E+08   8025000E+01  .1052E+06 -.5897E+05   .9999997 -.0000984 -.0007767
T  155  8 .9635730E+08   8025000E+01  .5279E+05  .2055E+06   .9999968  .0008653  .0023941
T  156  8 .9619940E+08   8025000E+01  .1075E+06  .1408E+05   .9999964  .0026960  .0001739
T  157  8 .9624111E+08   8025000E+01 -.1516E+06  .1201E+06   .9999811 -.0026202  .0055691
T  158  8 .9608639E+08   8025000E+01  .1716E+05  .1617E+06   .9999919 -.0032700  .0023513
T  159  8 .9626651E+08   8025000E+01  .1135E+06 -.1725E+06   .9999961  .0025871 -.0010666
T  160  8 .9660234E+08   8025000E+01  .8235E+05 -.2233E+05   .9999991  .0000932 -.0013464
T  161  8 .9629535E+08   8025000E+01 -.2626E+06  .2518E+06   .9999756 -.0059498  .0036663
T  162  8 .9669704E+08   8025000E+01  .2265E+06 -.1030E+06   .9999886  .0046670 -.0010385
T  163  8 .9623719E+08   8025000E+01  .1066E+06  .6304E+05   .9999900  .0025429  .0036677
T  164  8 .9620022E+08   8025000E+01  .1291E+05  .1104E+06   .9999911 -.0012459  .0040233
T  165  8 .9621733E+08   8025000E+01  .4149E+06 -.7398E+06   .9998652  .0056097 -.0154303
T  166  8 .9643616E+08   8025000E+01  .2281E+06 -.4181E+06   .9999899  .0013392 -.0042930
T  167  8 .9614573E+08   8025000E+01  .7678E+05  .2036E+05   .9999967  .0023378 -.0010180
T  168  8 .9668249E+08   8025000E+01  .3658E+06 -.1700E+06   .9999981  .0016194  .0010999
T  169  8 .9625658E+08   8025000E+01  .1828E+06  .7155E+05   .9999980 -.0015393  .0012696
T  170  8 .9647780E+08   8025000E+01 -.2168E+06  .2076E+06   .9999878 -.0032437  .0037190
T  171  8 .9644650E+08   8025000E+01  .3183E+06 -.4354E+06   .9999727  .0052014 -.0052472
T  172  8 .9635058E+08   8025000E+01 -.1687E+06 -.1993E+06   .9999891 -.0040560 -.0022985
T  173  8 .9627227E+08   8025000E+01  .1105E+06  .3914E+05   .9998404  .0133983 -.0118163
T  174  8 .9629060E+08   8025000E+01  .1102E+06 -.1987E+06   .9999998  .0004561 -.0004678
T  175  8 .9635519E+08   8025000E+01  .5667E+04 -.1044E+06   .9999974  .0008603 -.0021071
T  176  8 .9639568E+08   8025000E+01  .1333E+06  .2255E+06   .9999954  .0007060  .0029531
T  177  8 .9626908E+08   8025000E+01  .3957E+06 -.2820E+04   .9999904  .0043580  .0003479
T  178  8 .9652767E+08   8025000E+01 -.1695E+06  .2562E+05   .9999980 -.0017005  .0010426
T  179  8 .9641525E+08   8025000E+01  .7683E+05 -.2556E+05   .9999981  .0015186 -.0012186
T  180  8 .9656030E+08   8025000E+01  .3750E+05  .1830E+06   .9999929  .0009398  .0036545
T  181  8 .9638539E+08   8025000E+01  .2535E+06  .1414E+06   .9999989  .0013817 -.0005093
T  182  8 .9625463E+08   8025000E+01  .1245E+06  .1234E+06   .9999916  .0038982  .0012792
T  183  8 .9655735E+08   8025000E+01  .9717E+05  .1086E+06   .9999982  .0002686  .0019016
T  184  8 .9638537E+08   8025000E+01  .1880E+06 -.6403E+05   .9999832  .0024812 -.0052312
T  185  8 .9613531E+08   8025000E+01 -.2565E+05  .1002E+06   .9999975  .0022062  .0003459
T  186  8 .9645761E+08   8025000E+01  .9654E+05  .3921E+05   .9999969  .0020890  .0013260
T  187  8 .9634289E+08   8025000E+01  .4628E+05 -.6324E+05   .9999960  .0021044 -.0018945
T  188  8 .9632015E+08   8025000E+01 -.2748E+06 -.1106E+06   .9999938 -.0034994 -.0004675
T  189  8 .9663127E+08   8025000E+01  .2067E+05 -.3601E+05   .9999991 -.0003486 -.0012888
T  190  8 .9637035E+08   8025000E+01 -.1254E+06 -.3173E+05   .9999976  .0006949 -.0020921
T  191  8 .9658141E+08   8025000E+01  .2041E+06  .1482E+06   .9999996 -.0001378  .0009292
T  192  8 .9635129E+08   8025000E+01 -.3508E+05 -.3058E+06   .9999981 -.0003658 -.0019400
T  193  8 .9645966E+08   8025000E+01 -.6518E+05  .5424E+05   .9999963 -.0023418  .0013962
T  194  8 .9616976E+08   8025000E+01  .1884E+06 -.6779E+05   .9999943  .0031494 -.0011940
T  195  8 .9614229E+08   8025000E+01  .1235E+06  .8648E+05   .9999976  .0020846  .0006929
T  196  8 .9632488E+08   8025000E+01 -.9311E+05 -.1284E+06   .9999991  .0008314 -.0010384
T  197  8 .9622590E+08   8025000E+01 -.1300E+06 -.2595E+06   .9999975 -.0015471 -.0016426
T  198  8 .9619901E+08   8025000E+01 -.9239E+05 -.3657E+05   .9999999  .0000816  .0001595
T  199  8 .9637412E+08   8025000E+01  .5067E+05 -.1410E+06   .9999968  .0019072 -.0016627
T  200  8 .9652899E+08   8025000E+01  .3232E+06  .1193E+06   .9999913  .0040545  .0009563
T  201  8 .9630790E+08   8025000E+01  .4838E+05 -.3552E+05   .9999992 -.0008362 -.0009232
T  202  8 .9619542E+08   8025000E+01 -.3944E+06 -.1937E+06   .9999690 -.0078419 -.0007426
T  203  8 .9665870E+08   8025000E+01 -.1450E+06 -.7472E+05   .9999962 -.0025056 -.0011747
T  204  8 .9616257E+08   8025000E+01 -.2046E+06 -.5142E+05   .9999987  .0003338 -.0016016
T  205  8 .9654637E+08   8025000E+01 -.2956E+06  .1823E+06   .9999955 -.0026962  .0013415
T  206  8 .9655838E+08   8025000E+01 -.1623E+06 -.1991E+06   .9999942  .0004915 -.0033606
T  207  8 .9642366E+08   8025000E+01  .1177E+06  .3250E+06   .9999849 -.0003766  .0054785
T  208  8 .9627830E+08   8025000E+01  .5779E+05 -.9584E+05   .9999927  .0036643 -.0011196
T  209  8 .9651397E+08   8025000E+01  .2635E+05 -.1462E+06   .9999930  .0013962 -.0034854
T  210  8 .9618028E+08   8025000E+01  .4633E+06  .4014E+06   .9999586  .0051914  .0074734
T  211  8 .9642477E+08   8025000E+01  .2696E+05 -.1372E+04   .9999994 -.0003010 -.0010185
T  212  8 .9621360E+08   8025000E+01 -.2891E+06 -.7815E+04   .9999897 -.0044103 -.0010514
T  213  8 .9646742E+08   8025000E+01 -.3220E+04  .1399E+06   .9999961 -.0004313  .0027638
T  214  8 .9615656E+08   8025000E+01  .2755E+06 -.1484E+06   .9999957  .0025505 -.0014588
T  215  8 .9631329E+08   8025000E+01  .5523E+05  .2579E+06   .9999983 -.0008555  .0016392
T  216  8 .9649223E+08   8025000E+01 -.1538E+06 -.7590E+05   .9999966 -.0025441 -.0006240
T  217  8 .9664263E+08   8025000E+01  .1487E+06  .2634E+05   .9999982  .0005865 -.0018296
T  218  8 .9641137E+08   8025000E+01 -.1703E+06  .8809E+05   .9999895  .0008626  .0044899
T  219  8 .9639642E+08   8025000E+01  .9388E+05  .4545E+05   .9999968  .0019276 -.0016189
T  220  8 .9648713E+08   8025000E+01 -.2163E+06 -.3040E+06   .9999663 -.0037436 -.0073096
T  221  8 .9642517E+08   8025000E+01  .1111E+05 -.1401E+06   .9999892 -.0003858 -.0046296
T  222  8 .9643921E+08   8025000E+01 -.7872E+05 -.4319E+05   .9999974 -.0010809 -.0019995
T  223  8 .9622366E+08   8025000E+01 -.1697E+05  .2205E+06   .9999964 -.0025806  .0007530
T  224  8 .9628462E+08   8025000E+01  .1567E+06  .3702E+05   .9999933  .0034858  .0011306
T  225  8 .9637688E+08   8025000E+01  .1482E+06  .3165E+06   .9999931  .0016477  .0033189
T  226  8 .9669536E+08   8025000E+01 -.3182E+06  .1308E+06   .9999910 -.0024962  .0034382
T  227  8 .9623275E+08   8025000E+01  .7206E+05  .8737E+05   .9999963  .0016494  .0021829
T  228  8 .9620568E+08   8025000E+01  .1681E+06 -.1517E+06   .9999906 -.0002839 -.0043178
T  229  8 .9641498E+08   8025000E+01  .2152E+06  .2321E+06   .9999919  .0028976  .0028041
T  230  8 .9644541E+08   8025000E+01 -.2360E+05  .1458E+06   .9999981  .0019607 -.0001641
T  231  8 .9655580E+08   8025000E+01  .5095E+05  .1454E+06   .9999990  .0009581  .0010807
T  232  8 .9606038E+08   8025000E+01  .1879E+06 -.1670E+06   .9999902 -.0037328 -.0023610
T  233  8 .9635048E+08   8025000E+01  .2983E+05 -.1678E+06   .9999983  .0015706 -.0009494
T  234  8 .9618810E+08   8025000E+01  .6511E+04  .1850E+06   .9999991 -.0009416  .0009132
T  235  8 .9663636E+08   8025000E+01 -.2444E+05  .1459E+06   .9999954  .0020289  .0022581
T  236  8 .9621769E+08   8025000E+01 -.5779E+05 -.1880E+06   .9999991  .0001628 -.0013104
T  237  8 .9641233E+08   8025000E+01 -.1324E+06  .9058E+05   .9999985 -.0016005  .0006274
T  238  8 .9643669E+08   8025000E+01 -.1083E+06 -.2337E+06   .9999942 -.0002820 -.0033842
T  239  8 .9639609E+08   8025000E+01 -.1544E+06  .1203E+06   .9999926 -.0025931  .0028263
T  240  8 .9628876E+08   8025000E+01 -.8044E+05  .1288E+06   .9999976 -.0010888  .0018992
T  241  8 .9629743E+08   8025000E+01 -.2045E+05 -.5043E+05   .9999979 -.0018143 -.0009136
T  242  8 .9638756E+08   8025000E+01 -.9919E+05  .9622E+05   .9999999 -.0001977 -.0003798
T  243  8 .9637783E+08   8025000E+01  .2158E+06 -.8164E+05   .9999981  .0016395 -.0010486
T  244  8 .9638598E+08   8025000E+01  .1529E+06 -.9982E+05   .9999952  .0021760 -.0022244
T  245  8 .9650839E+08   8025000E+01 -.1544E+05 -.2003E+05   .9999999  .0000557 -.0003685
T  246  8 .9626159E+08   8025000E+01  .5249E+05  .1818E+05   .9999977 -.0021582 -.0000401
T  247  8 .9654462E+08   8025000E+01 -.3362E+05 -.3898E+06   .9999935 -.0009684 -.0034709
T  248  8 .9639837E+08   8025000E+01 -.2012E+05  .9186E+05   .9999772 -.0007656  .0067069
T  249  8 .9624967E+08   8025000E+01 -.5601E+03  .1027E+06   .9999970 -.0023966  .0005202
T  250  8 .9609420E+08   8025000E+01 -.3972E+04 -.1369E+05   .9999997  .0001124 -.0007424
T  251  8 .9627603E+08   8025000E+01 -.5671E+05 -.1327E+06   .9999978 -.0014261  .0015367
T  252  8 .9646093E+08   8025000E+01  .1757E+06  .2880E+05   .9999961  .0022514 -.0016818
T  253  8 .9646871E+08   8025000E+01 -.2330E+05  .4114E+05   .9999989  .0010655  .0010257
