============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(113. MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) =======
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1239  8 .9301612E+08   8030000E+01 -.6789E+06 -.6680E+06   .9999128 -.0097884 -.0088616
T 1240  8 .9283486E+08   8030000E+01  .8212E+05 -.1264E+06   .9999652 -.0057167 -.0060838
T 1241  8 .9304624E+08   8030000E+01  .1105E+06 -.1721E+06   .9999895  .0003999 -.0045654
T 1242  8 .9248812E+08   8030000E+01  .5101E+05 -.1027E+06   .9999977  .0019130 -.0009507
T 1243  8 .9288560E+08   8030000E+01 -.7493E+05 -.8968E+05   .9999987 -.0007146 -.0014363
T 1244  8 .9300952E+08   8030000E+01 -.2409E+04  .1418E+06   .9999731 -.0073219  .0003909
T 1245  8 .9287963E+08   8030000E+01 -.1401E+06 -.1278E+05   .9999985  .0002426 -.0017139
T 1246  8 .9269454E+08   8030000E+01  .1233E+06 -.1190E+06   .9999806  .0055942 -.0027498
T 1247  8 .9279713E+08   8030000E+01  .6687E+06  .5965E+06   .9999286  .0085353  .0083682
T 1248  8 .9280642E+08   8030000E+01  .4102E+05  .6028E+05   .9999814  .0033905  .0050697
T 1249  8 .9284214E+08   8030000E+01 -.4464E+06  .3091E+06   .9999924 -.0028025  .0026923
T 1250  8 .9282559E+08   8030000E+01  .1170E+06  .6036E+05   .9999969  .0024135  .0005660
T 1251  8 .9280681E+08   8030000E+01  .6372E+05 -.2288E+06   .9999943  .0012097 -.0031671
T 1252  8 .9298230E+08   8030000E+01  .2596E+06  .1222E+06   .9999965  .0025635  .0006439
T 1253  8 .9278548E+08   8030000E+01 -.1771E+06  .1909E+06   .9999970 -.0010733  .0021856
T 1254  8 .9296687E+08   8030000E+01  .7703E+04  .3353E+06   .9999793  .0005188  .0064189
T 1255  8 .9320430E+08   8030000E+01  .3984E+06  .1398E+06   .9999632  .0072243  .0046333
T 1256  8 .9309640E+08   8030000E+01 -.1465E+06 -.1371E+06   .9999905 -.0043074  .0006832
T 1257  8 .9289596E+08   8030000E+01  .1500E+06  .1041E+06   .9999982  .0005460  .0018384
T 1258  8 .9266399E+08   8030000E+01  .2659E+06 -.1057E+05   .9999933  .0015713  .0033074
T 1259  8 .9301768E+08   8030000E+01  .2348E+05 -.1213E+06   .9999961 -.0027078 -.0006237
T 1260  8 .9283243E+08   8030000E+01 -.5989E+05 -.8831E+05   .9999993  .0003722 -.0010849
T 1261  8 .9279590E+08   8030000E+01 -.9665E+04 -.2345E+06   .9999950  .0011635 -.0029265
T 1262  8 .9310301E+08   8030000E+01  .4606E+05  .3888E+05   .9999959  .0028589  .0000322
T 1263  8 .9282469E+08   8030000E+01 -.9692E+05  .6060E+05   .9999872 -.0048373  .0015060
T 1264  8 .9296058E+08   8030000E+01  .8330E+04  .1743E+05   .9999991 -.0012030  .0005126
T 1265  8 .9298194E+08   8030000E+01  .1708E+06  .1142E+05   .9999998  .0006688  .0000228
T 1266  8 .9295126E+08   8030000E+01 -.2876E+05 -.1193E+06   .9999871 -.0048191 -.0016024
T 1267  8 .9277967E+08   8030000E+01  .1440E+06 -.3251E+06   .9999876  .0048424 -.0011649
T 1268  8 .9301162E+08   8030000E+01  .7396E+05 -.3225E+06   .9999489  .0003163 -.0101044
T 1269  8 .9294046E+08   8030000E+01  .1539E+06  .3205E+05   .9999989  .0003798  .0014634
T 1270  8 .9292924E+08   8030000E+01  .1709E+06 -.1054E+06   .9999984  .0011749 -.0013528
T 1271  8 .9292634E+08   8030000E+01 -.1531E+06 -.2152E+06   .9999956  .0002350 -.0029665
T 1272  8 .9284653E+08   8030000E+01 -.8798E+05 -.5477E+05   .9999936 -.0022767 -.0027758
T 1273  8 .9296485E+08   8030000E+01 -.2308E+05 -.6681E+05   .9999953  .0007285 -.0029676
T 1274  8 .9313837E+08   8030000E+01  .6773E+05  .3525E+04   .9999975  .0015356  .0016130
T 1275  8 .9317730E+08   8030000E+01 -.4574E+04  .7821E+05   .9999962 -.0024377 -.0012709
T 1276  8 .9261352E+08   8030000E+01 -.1058E+06  .3276E+06   .9999634 -.0039458  .0075912
T 1277  8 .9267947E+08   8030000E+01 -.2237E+06 -.1465E+06   .9999967 -.0025244  .0004966
T 1278  8 .9281074E+08   8030000E+01 -.1783E+06  .2322E+06   .9999861 -.0010491  .0051647
T 1279  8 .9281940E+08   8030000E+01 -.3516E+05  .2789E+05   .9999985 -.0001997  .0017338
T 1280  8 .9282079E+08   8030000E+01  .2024E+06  .3814E+05   .9999928  .0037716  .0004884
T 1281  8 .9314196E+08   8030000E+01 -.9109E+04 -.4987E+05   .9999991 -.0005783  .0011929
T 1282  8 .9302984E+08   8030000E+01 -.7626E+05 -.2213E+05   .9999969 -.0001542 -.0024709
T 1283  8 .9324320E+08   8030000E+01 -.1453E+05 -.4605E+05   .9999995 -.0000392 -.0010452
T 1284  8 .9296109E+08   8030000E+01  .2180E+05  .3356E+05   .9999962  .0027329 -.0002954
T 1285  8 .9283294E+08   8030000E+01 -.3382E+05 -.4359E+05   .9999998  .0003708  .0004280
T 1286  8 .9288307E+08   8030000E+01  .7287E+05  .1942E+05   .9999956  .0029711 -.0000612
T 1287  8 .9287380E+08   8030000E+01 -.7976E+04 -.3989E+06   .9999917  .0005293 -.0040445
T 1288  8 .9274339E+08   8030000E+01 -.2272E+05  .1045E+06   .9999998  .0004109 -.0005683
T 1289  8 .9314889E+08   8030000E+01  .2174E+05  .1748E+05   .9999990 -.0008530 -.0010972
T 1290  8 .9294483E+08   8030000E+01  .4867E+05  .2467E+06   .9999746  .0048727  .0051995
T 1291  8 .9294005E+08   8030000E+01 -.5773E+05  .3337E+05   .9999985 -.0010984  .0013567
T 1292  8 .9272345E+08   8030000E+01 -.4230E+06 -.1173E+06   .9999882 -.0047830 -.0008041
T 1293  8 .9324661E+08   8030000E+01 -.5887E+05 -.2774E+06   .9999653 -.0026317 -.0079033
T 1294  8 .9306593E+08   8030000E+01 -.1326E+06 -.1254E+06   .9999896 -.0030521 -.0033916
T 1295  8 .9275131E+08   8030000E+01 -.1052E+06  .5568E+05   .9999968 -.0011092  .0022728
T 1296  8 .9268730E+08   8030000E+01 -.2494E+06 -.4840E+05   .9999859 -.0041704  .0032805
T 1297  8 .9287597E+08   8030000E+01 -.9558E+03  .1225E+06   .9999985 -.0010887  .0013179
T 1298  8 .9280634E+08   8030000E+01 -.3351E+05 -.9061E+05   .9999958 -.0028060  .0006642
T 1299  8 .9275856E+08   8030000E+01  .5478E+05  .1454E+06   .9999964  .0020698 -.0017058
T 1300  8 .9300181E+08   8030000E+01 -.1063E+06  .3107E+05   .9999926 -.0024624 -.0029564
T 1301  8 .9248412E+08   8030000E+01 -.6008E+05  .1123E+06   .9999997 -.0003301 -.0006691
T 1302  8 .9308779E+08   8030000E+01 -.7918E+05  .2770E+06   .9999893 -.0021264  .0040968
T 1303  8 .9310580E+08   8030000E+01  .1128E+06 -.1220E+06   .9999816  .0060056 -.0008740
T 1304  8 .9289410E+08   8030000E+01  .1395E+06  .9620E+04   .9999964  .0026401 -.0004907
T 1305  8 .9321535E+08   8030000E+01 -.2653E+06 -.2617E+05   .9999889 -.0043850 -.0016980
T 1306  8 .9297171E+08   8030000E+01 -.2774E+06 -.7012E+05   .9999893 -.0037412 -.0027075
T 1307  8 .9286906E+08   8030000E+01  .4868E+05  .1202E+06   .9999996 -.0006642 -.0005320
T 1308  8 .9279300E+08   8030000E+01 -.1427E+06  .2067E+06   .9999913 -.0009279  .0040728
T 1309  8 .9296852E+08   8030000E+01  .2680E+06  .3873E+05   .9999898  .0038985 -.0022992
T 1310  8 .9296363E+08   8030000E+01  .1293E+06 -.9629E+05   .9999948  .0031806  .0004359
T 1311  8 .9281566E+08   8030000E+01 -.1244E+06  .2465E+06   .9999924 -.0031692  .0022709
T 1312  8 .9301613E+08   8030000E+01 -.5251E+05  .3206E+05   .9999959  .0024955  .0013968
T 1313  8 .9254413E+08   8030000E+01  .1479E+06  .1769E+06   .9999886  .0035337  .0031967
T 1314  8 .9280484E+08   8030000E+01  .1857E+06  .2307E+06   .9999794  .0057999  .0027668
T 1315  8 .9273725E+08   8030000E+01  .1121E+05 -.5766E+05   .9996623 -.0026904 -.0258465
T 1316  8 .9286246E+08   8030000E+01 -.6111E+05 -.3660E+06   .9999539 -.0039141 -.0087661
T 1317  8 .9291453E+08   8030000E+01  .1760E+05  .8012E+05   .9999999 -.0002942  .0002816
T 1318  8 .9320332E+08   8030000E+01  .7995E+04 -.7317E+04   .9999904 -.0040584  .0016739
T 1319  8 .9306835E+08   8030000E+01 -.6680E+05  .1899E+06   .9999934  .0013399  .0033911
T 1320  8 .9293559E+08   8030000E+01 -.5591E+05 -.1831E+06   .9999965 -.0010481 -.0024399
T 1321  8 .9287033E+08   8030000E+01  .1144E+06 -.1625E+06   .9999954  .0024874 -.0017376
T 1322  8 .9318409E+08   8030000E+01  .1094E+06  .9451E+05   .9999903  .0001723  .0043983
T 1323  8 .9301871E+08   8030000E+01 -.1827E+05 -.4894E+05   .9999922 -.0019255  .0034389
T 1324  8 .9299188E+08   8030000E+01 -.6096E+05 -.3056E+06   .9999973  .0013707 -.0018597
T 1325  8 .9299241E+08   8030000E+01 -.1240E+06  .4912E+05   .9999997 -.0004509  .0006575
T 1326  8 .9306855E+08   8030000E+01 -.5121E+06  .1393E+06   .9999851 -.0051889  .0016724
T 1327  8 .9270529E+08   8030000E+01 -.1480E+06  .4190E+05   .9999997 -.0006965 -.0004218
T 1328  8 .9280716E+08   8030000E+01  .5052E+05  .1229E+06   .9999964 -.0025021 -.0009470
T 1329  8 .9290556E+08   8030000E+01  .1737E+06  .1402E+05   .9999837  .0053365  .0020535
T 1330  8 .9299510E+08   8030000E+01  .1801E+06  .2207E+06   .9999882  .0019570  .0044357
T 1331  8 .9295764E+08   8030000E+01 -.1738E+06 -.4224E+05   .9999962  .0007011 -.0026827
T 1332  8 .9249224E+08   8030000E+01 -.3804E+06  .6406E+05   .9999744 -.0071327 -.0004842
T 1333  8 .9310998E+08   8030000E+01 -.2143E+06  .1680E+06   .9999653 -.0077718  .0030130
T 1334  8 .9307300E+08   8030000E+01 -.6072E+06 -.2073E+06   .9999846 -.0050256  .0023583
T 1335  8 .9299057E+08   8030000E+01 -.4638E+03  .2621E+06   .9999914 -.0017738  .0037432
T 1336  8 .9299301E+08   8030000E+01  .1173E+06 -.1094E+06   .9999984  .0014654  .0010683
T 1337  8 .9276320E+08   8030000E+01 -.3942E+06  .3976E+06   .9999634 -.0049836  .0069509
T 1338  8 .9303475E+08   8030000E+01  .8959E+05 -.1044E+06   .9999961  .0025050 -.0012079
T 1339  8 .9283300E+08   8030000E+01  .7327E+05  .1850E+06   .9999896  .0025491  .0037777
T 1340  8 .9285333E+08   8030000E+01  .1774E+06 -.1014E+06   .9999992  .0012288 -.0000169
T 1341  8 .9319145E+08   8030000E+01 -.1048E+06 -.1295E+06   .9999933 -.0012510 -.0034316
T 1342  8 .9264874E+08   8030000E+01  .1089E+06  .1295E+06   .9999950  .0030646  .0007706
T 1343  8 .9292212E+08   8030000E+01  .1590E+06  .1160E+05   .9999999  .0003701  .0003087
T 1344  8 .9304225E+08   8030000E+01  .1008E+06  .2541E+06   .9999950  .0029517  .0011578
T 1345  8 .9292504E+08   8030000E+01  .8457E+05 -.1802E+05   .9999942  .0006950 -.0033246
T 1346  8 .9288543E+08   8030000E+01  .4819E+05 -.6104E+05   .9999858 -.0053272  .0001425
T 1347  8 .9242109E+08   8030000E+01 -.2339E+06 -.1101E+06   .9999914 -.0041195  .0005594
T 1348  8 .9292060E+08   8030000E+01  .1771E+06 -.1857E+05   .9999962  .0026226 -.0008155
T 1349  8 .9296981E+08   8030000E+01  .7200E+05  .4916E+04   .9999981 -.0003371  .0019314
T 1350  8 .9313448E+08   8030000E+01 -.3854E+06 -.3662E+05   .9999803 -.0061684 -.0011853
T 1351  8 .9320978E+08   8030000E+01  .1485E+06  .1417E+06   .9999858  .0006812  .0052844
T 1352  8 .9276182E+08   8030000E+01  .1868E+06  .2183E+05   .9999862  .0035133 -.0039017
T 1353  8 .9261592E+08   8030000E+01  .2463E+05  .3173E+05   .9999873  .0026220 -.0042978
T 1354  8 .9278613E+08   8030000E+01  .1937E+06 -.2476E+05   .9999981  .0013329 -.0013958
T 1355  8 .9285804E+08   8030000E+01  .1470E+06 -.1889E+06   .9999972 -.0017647 -.0015525
T 1356  8 .9303479E+08   8030000E+01  .3362E+06 -.1063E+06   .9999968  .0021724 -.0012898
T 1357  8 .9294070E+08   8030000E+01 -.3163E+06  .2005E+06   .9999960 -.0003682  .0028115
T 1358  8 .9296035E+08   8030000E+01  .9127E+05  .1419E+06   .9999951  .0025581 -.0017807
T 1359  8 .9293032E+08   8030000E+01 -.2438E+06  .7611E+05   .9999915 -.0039806 -.0011093
T 1360  8 .9292877E+08   8030000E+01 -.1348E+06 -.1822E+06   .9999992  .0011981 -.0003806
T 1361  8 .9278370E+08   8030000E+01 -.4751E+06  .1334E+06   .9999937 -.0027751  .0022346
T 1362  8 .9285168E+08   8030000E+01 -.7403E+05  .1672E+06   .9999850 -.0045474  .0030408
T 1363  8 .9282535E+08   8030000E+01  .2363E+06 -.2108E+06   .9999863  .0049418 -.0017335
T 1364  8 .9303014E+08   8030000E+01 -.9903E+05 -.1640E+06   .9999991  .0005854 -.0011813
T 1365  8 .9269040E+08   8030000E+01 -.9440E+05 -.1103E+06   .9999726  .0002707 -.0073923
T 1366  8 .9285759E+08   8030000E+01 -.1558E+06 -.3028E+05   .9999997 -.0008190  .0000755
T 1367  8 .9303071E+08   8030000E+01  .9207E+05  .1177E+06   .9999968  .0020929  .0014156
T 1368  8 .9279056E+08   8030000E+01 -.6990E+05  .1501E+05   .9999963 -.0020640  .0017636
T 1369  8 .9287757E+08   8030000E+01  .7860E+05  .9563E+05   .9999999 -.0000196  .0004248
T 1370  8 .9289207E+08   8030000E+01  .4457E+05  .1133E+06   .9999999  .0001820  .0004708
T 1371  8 .9278945E+08   8030000E+01 -.1109E+06 -.8563E+05   .9999951 -.0024147 -.0019698
T 1372  8 .9281029E+08   8030000E+01 -.3317E+06 -.1284E+05   .9999963 -.0022634 -.0014879
T 1373  8 .9277447E+08   8030000E+01 -.3489E+04  .1757E+06   .9999954  .0026823  .0013804
T 1374  8 .9288162E+08   8030000E+01  .2760E+05 -.7616E+05   .9999965 -.0017159 -.0020268
T 1375  8 .9277425E+08   8030000E+01 -.1485E+06  .2243E+06   .9999936 -.0001370  .0035634
T 1376  8 .9259357E+08   8030000E+01  .2006E+06 -.1992E+06   .9999989  .0009147  .0011710
T 1377  8 .9244129E+08   8030000E+01 -.4239E+06  .3737E+06   .9999708 -.0049505  .0058301
T 1378  8 .9295677E+08   8030000E+01  .2373E+06 -.1169E+06   .9999928  .0034785 -.0014871
T 1379  8 .9297191E+08   8030000E+01  .7514E+05 -.3208E+05   .9999826  .0051034 -.0029566
T 1380  8 .9302317E+08   8030000E+01 -.1079E+06 -.2657E+04   .9999977 -.0015893 -.0014229
T 1381  8 .9269266E+08   8030000E+01 -.4174E+06 -.2506E+06   .9999698 -.0067183 -.0039109
T 1382  8 .9307733E+08   8030000E+01 -.1381E+06 -.7727E+05   .9999383  .0109679  .0017535
T 1383  8 .9326429E+08   8030000E+01 -.1953E+06 -.1348E+06   .9999964  .0025899 -.0006939
T 1384  8 .9301159E+08   8030000E+01  .9924E+05  .1271E+06   .9999834  .0024047 -.0052373
T 1385  8 .9287059E+08   8030000E+01  .1061E+06 -.2971E+06   .9999962 -.0001670 -.0027362
T 1386  8 .9303290E+08   8030000E+01  .1898E+06 -.5218E+05   .9999967  .0002559 -.0025497
T 1387  8 .9280577E+08   8030000E+01 -.1910E+06 -.2649E+06   .9999845  .0035623 -.0042782
T 1388  8 .9278377E+08   8030000E+01 -.2163E+05  .6915E+05   .9995112  .0253322  .0183196
T 1389  8 .9293655E+08   8030000E+01  .8740E+05  .1055E+06   .9999931  .0018886  .0031859
T 1390  8 .9294910E+08   8030000E+01  .2414E+05  .1433E+06   .9999977 -.0018673 -.0010813
T 1391  8 .9278913E+08   8030000E+01 -.3365E+05  .6749E+05   .9999996 -.0008632  .0001178
T 1392  8 .9292764E+08   8030000E+01  .4115E+06  .1270E+06   .9999907  .0034562  .0025848
T 1393  8 .9269864E+08   8030000E+01  .2456E+04 -.4270E+05   .9999949 -.0006602  .0031351
T 1394  8 .9297025E+08   8030000E+01 -.8480E+05 -.4641E+05   .9999926  .0036786 -.0011646
T 1395  8 .9309135E+08   8030000E+01  .2806E+06 -.9348E+05   .9999772  .0062255 -.0026340
T 1396  8 .9297250E+08   8030000E+01  .2040E+06  .1372E+06   .9999943  .0031024 -.0013514
T 1397  8 .9273120E+08   8030000E+01  .6355E+05 -.4148E+06   .9999918  .0011031 -.0039023
T 1398  8 .9305666E+08   8030000E+01 -.7640E+05  .6294E+05   .9999992 -.0012156 -.0002398
T 1399  8 .9284992E+08   8030000E+01  .6401E+05 -.2906E+05   .9999943  .0033894  .0000322
T 1400  8 .9322140E+08   8030000E+01 -.2189E+05  .1341E+05   .9999910  .0030485 -.0029410
T 1401  8 .9284613E+08   8030000E+01  .2220E+04  .6895E+04   .9999861  .0039769  .0034559
T 1402  8 .9281436E+08   8030000E+01 -.8567E+05  .6571E+05   .9999911 -.0016852 -.0038604
T 1403  8 .9312342E+08   8030000E+01  .5259E+05  .1749E+06   .9999999 -.0001497  .0000790
T 1404  8 .9286089E+08   8030000E+01  .2808E+06 -.3438E+06   .9999799  .0061636 -.0015023
T 1405  8 .9278554E+08   8030000E+01 -.2728E+05 -.1562E+05   .9999954  .0007666 -.0029350
T 1406  8 .9259156E+08   8030000E+01 -.1731E+06 -.1466E+06   .9999748 -.0067163  .0022851
T 1407  8 .9301315E+08   8030000E+01  .1088E+06 -.2020E+06   .9999958  .0011936 -.0026422
T 1408  8 .9285463E+08   8030000E+01 -.4570E+06 -.2228E+06   .9999970 -.0023791 -.0006496
T 1409  8 .9299443E+08   8030000E+01  .9409E+05 -.2720E+06   .9999905  .0007581 -.0042937
T 1410  8 .9299490E+08   8030000E+01  .6009E+05 -.2317E+06   .9999730  .0051415 -.0052415
T 1411  8 .9282211E+08   8030000E+01 -.1329E+06  .1946E+06   .9999901 -.0021766  .0038805
T 1412  8 .9257965E+08   8030000E+01  .1040E+06 -.1462E+06   .9999985 -.0016181 -.0006489
T 1413  8 .9329186E+08   8030000E+01 -.6661E+05  .1312E+06   .9999986 -.0006515  .0015415
T 1414  8 .9292191E+08   8030000E+01  .1156E+05  .1010E+06   .9999829  .0058559 -.0000877
T 1415  8 .9283903E+08   8030000E+01  .1964E+06  .1672E+06   .9999540  .0095912 -.0000766
T 1416  8 .9251231E+08   8030000E+01 -.1150E+06 -.4567E+06   .9999794 -.0020124 -.0060921
T 1417  8 .9299890E+08   8030000E+01 -.4274E+05 -.3412E+05   .9999973 -.0023118 -.0002468
T 1418  8 .9270191E+08   8030000E+01 -.1608E+05 -.5343E+05   .9999998  .0006087  .0002122
T 1419  8 .9295743E+08   8030000E+01 -.5571E+05 -.1259E+06   .9999960  .0020026 -.0019901
T 1420  8 .9282537E+08   8030000E+01  .2827E+06  .8165E+06   .9999748  .0008941  .0070375
T 1421  8 .9288849E+08   8030000E+01  .8034E+05 -.1251E+06   .9999846  .0055375 -.0002611
T 1422  8 .9275501E+08   8030000E+01  .1167E+06 -.8047E+05   .9999953  .0024250 -.0018651
T 1423  8 .9271077E+08   8030000E+01 -.3045E+05  .6936E+05   .9999924  .0009702  .0037884
T 1424  8 .9280052E+08   8030000E+01  .6932E+05 -.3458E+05   .9999974 -.0011370 -.0019844
T 1425  8 .9319498E+08   8030000E+01  .1916E+06  .1755E+06   .9999903  .0018085  .0040254
T 1426  8 .9294511E+08   8030000E+01  .8747E+05  .4373E+06   .9999793  .0027077  .0058372
T 1427  8 .9288136E+08   8030000E+01  .2703E+06 -.3392E+05   .9999906  .0043394 -.0001811
T 1428  8 .9285796E+08   8030000E+01 -.4662E+05  .1400E+06   .9999968  .0014451  .0020633
T 1429  8 .9289276E+08   8030000E+01 -.1051E+06 -.1043E+06   .9999986 -.0008854 -.0013950
T 1430  8 .9314503E+08   8030000E+01 -.7113E+05  .5634E+05   .9999991  .0010098 -.0008293
T 1431  8 .9300248E+08   8030000E+01 -.7802E+06  .3559E+06   .9999767 -.0064076  .0023624
T 1432  8 .9285471E+08   8030000E+01  .1535E+06 -.1182E+06   .9999676  .0076102 -.0026344
T 1433  8 .9303586E+08   8030000E+01  .1163E+06 -.8322E+04   .9999786  .0060600 -.0024468
T 1434  8 .9274291E+08   8030000E+01 -.6475E+05 -.3008E+05   .9999936 -.0032210 -.0015575
T 1435  8 .9314330E+08   8030000E+01 -.1138E+06 -.7968E+05   .9999995 -.0007864 -.0006305
T 1436  8 .9290187E+08   8030000E+01 -.3377E+06 -.9859E+04   .9999922 -.0017522  .0035286
T 1437  8 .9284002E+08   8030000E+01 -.2815E+05  .1968E+06   .9999929 -.0026231  .0027074
T 1438  8 .9291159E+08   8030000E+01 -.2767E+05 -.5093E+05   .9999777 -.0040735 -.0052832
T 1439  8 .9300768E+08   8030000E+01  .1231E+06  .1104E+06   .9999980  .0019402 -.0005079
T 1440  8 .9290658E+08   8030000E+01 -.1315E+06 -.3061E+06   .9999790  .0014146 -.0063166
T 1441  8 .9268959E+08   8030000E+01  .2857E+05 -.1983E+06   .9999988 -.0004749 -.0014931
T 1442  8 .9297736E+08   8030000E+01  .3224E+06 -.4716E+05   .9999767  .0064494  .0022332
T 1443  8 .9267486E+08   8030000E+01 -.2736E+05  .1669E+06   .9999830 -.0049724 -.0030493
T 1444  8 .9315012E+08   8030000E+01  .2231E+05 -.1382E+06   .9999997  .0000110  .0007890
T 1445  8 .9307104E+08   8030000E+01  .1254E+06  .1110E+06   .9999916  .0036207  .0019368
T 1446  8 .9266765E+08   8030000E+01  .1571E+06 -.3230E+06   .9999922  .0012357 -.0037479
T 1447  8 .9266382E+08   8030000E+01  .2297E+05  .2724E+05   .9999972  .0014431  .0018489
T 1448  8 .9284648E+08   8030000E+01  .7849E+04 -.2565E+04   .9999945  .0029335  .0015167
T 1449  8 .9291192E+08   8030000E+01 -.6808E+06  .7182E+06   .9998990 -.0108928  .0091328
T 1450  8 .9306701E+08   8030000E+01 -.7524E+06 -.5517E+06   .9997928 -.0137942 -.0149705
T 1451  8 .9298212E+08   8030000E+01 -.1591E+06  .6669E+05   .9999935 -.0003055  .0036062
T 1452  8 .9275963E+08   8030000E+01  .3741E+06  .1577E+06   .9999784  .0064958 -.0010103
T 1453  8 .9322748E+08   8030000E+01  .8420E+05 -.4952E+06   .9999880  .0015309 -.0046443
T 1454  8 .9312858E+08   8030000E+01 -.3089E+06 -.1051E+06   .9999924 -.0038929  .0000488
T 1455  8 .9279662E+08   8030000E+01 -.5932E+05  .1642E+06   .9999862 -.0027964  .0044362
T 1456  8 .9291858E+08   8030000E+01  .1573E+06 -.1514E+06   .9999855  .0040539 -.0035438
T 1457  8 .9269036E+08   8030000E+01  .9782E+05 -.3670E+05   .9999959  .0023123 -.0016669
T 1458  8 .9292315E+08   8030000E+01  .2402E+06  .5540E+05   .9999982  .0018952  .0000626
T 1459  8 .9291451E+08   8030000E+01  .4511E+05 -.1109E+05   .9999962 -.0014344  .0023499
T 1460  8 .9255012E+08   8030000E+01  .4363E+05  .1820E+06   .9999915 -.0002787  .0041222
T 1461  8 .9321466E+08   8030000E+01  .1804E+06 -.7438E+05   .9999953  .0013896  .0027318
T 1462  8 .9297819E+08   8030000E+01 -.3105E+05  .1018E+06   .9999993 -.0010706  .0004559
T 1463  8 .9320945E+08   8030000E+01 -.2432E+05  .2626E+06   .9999961  .0027826  .0000933
T 1464  8 .9279320E+08   8030000E+01  .2491E+06 -.2059E+06   .9999981  .0018453  .0006048
T 1465  8 .9286443E+08   8030000E+01  .6896E+05  .2447E+06   .9999924  .0029795  .0025198
T 1466  8 .9282161E+08   8030000E+01 -.9524E+05 -.1345E+06   .9999973 -.0015230 -.0017324
T 1467  8 .9245286E+08   8030000E+01 -.1143E+06  .1200E+06   .9999968 -.0017529  .0018145
T 1468  8 .9279377E+08   8030000E+01 -.9667E+04 -.8645E+05   .9999944  .0009651 -.0032048
T 1469  8 .9315515E+08   8030000E+01 -.7718E+05 -.1343E+06   .9999235 -.0081460 -.0093107
T 1470  8 .9306496E+08   8030000E+01  .1486E+05  .1223E+06   .9999997 -.0002110 -.0007066
T 1471  8 .9310264E+08   8030000E+01 -.1102E+06 -.5331E+05   .9999988 -.0012483 -.0009379
T 1472  8 .9326329E+08   8030000E+01 -.1793E+06 -.1593E+06   .9999867 -.0040360 -.0032038
T 1473  8 .9313963E+08   8030000E+01  .4932E+06 -.9057E+05   .9999870  .0031169 -.0040231
T 1474  8 .9300479E+08   8030000E+01  .1727E+06 -.2974E+04   .9999995 -.0006789 -.0006698
T 1475  8 .9284513E+08   8030000E+01  .3361E+06 -.1916E+06   .9999998 -.0005410 -.0004018
T 1476  8 .9272010E+08   8030000E+01 -.8806E+05 -.2387E+06   .9998178  .0038562 -.0186945
T 1477  8 .9260715E+08   8030000E+01  .4674E+05  .1259E+06   .9999959 -.0010287  .0026572
T 1478  8 .9318445E+08   8030000E+01 -.2781E+04  .8552E+05   .9999992 -.0002001  .0012762
T 1479  8 .9286358E+08   8030000E+01 -.1161E+06  .3093E+04   .9999990  .0002343 -.0014217
T 1480  8 .9279508E+08   8030000E+01  .9278E+05 -.2952E+05   .9999937  .0023552  .0026696
T 1481  8 .9274478E+08   8030000E+01  .3237E+06 -.1772E+05   .9999948  .0028102 -.0015933
T 1482  8 .9276583E+08   8030000E+01 -.9727E+05  .4332E+05   .9999999  .0001274  .0003871
T 1483  8 .9274100E+08   8030000E+01  .2173E+05 -.9631E+04   .9999994 -.0002038  .0010780
T 1484  8 .9275392E+08   8030000E+01  .7987E+05 -.2115E+05   .9999968 -.0002171  .0025182
T 1485  8 .9292060E+08   8030000E+01  .2036E+06  .2895E+04   .9999963  .0008288 -.0025868
T 1486  8 .9275689E+08   8030000E+01  .2103E+05  .9564E+05   .9999901 -.0004624  .0044154
T 1487  8 .9272811E+08   8030000E+01  .1445E+06  .1312E+06   .9999955 -.0015475  .0025536
T 1488  8 .9286056E+08   8030000E+01 -.1992E+06  .1110E+06   .9999825 -.0055971  .0018983
T 1489  8 .9301121E+08   8030000E+01  .9016E+05 -.5144E+05   .9999986  .0016286  .0002235
T 1490  8 .9287669E+08   8030000E+01 -.1866E+06 -.8877E+05   .9999986 -.0007946 -.0014794
T 1491  8 .9303509E+08   8030000E+01 -.3133E+05 -.9229E+04   .9999971  .0018851  .0015213
T 1492  8 .9268874E+08   8030000E+01  .3242E+06  .2062E+06   .9999795  .0064054  .0001538
T 1493  8 .9276212E+08   8030000E+01  .2339E+05  .2120E+06   .9999905 -.0004368  .0043439
T 1494  8 .9282194E+08   8030000E+01 -.4066E+05 -.3195E+06   .9999940  .0003455 -.0034591
